genres_0,genres_1,genres_2,genres_3,app_name,id
Indie, Strategy,,,The Cat Machine,386900
Indie, Simulation,,,Sentris,303530
RPG,,,,Skyrim Script Extender (SKSE),365720
Indie, Simulation,,,Hacknet,365450
Casual, Indie, Strategy,,President for a Day - Floodings,368770
Action, Adventure, Indie,,Angry Arrows,390890
Adventure, Free to Play, Indie,,Silver Creek Falls: Chapter 1,392450
Free to Play, Massively Multiplayer, Simulation, Sports,Fishing Planet,380600
Casual, Indie, Strategy,,Pirates Deck,355120
Action, Indie, Sports,,OlliOlli2: Welcome to Olliwood,365660
Adventure, Indie,,,Beyond Eyes,356050
Casual, Indie, Simulation,,Shu's Garden,393350
Action, Indie,,,Illuminascii,376130
Free to Play, Strategy,,,Shadow of Kingdoms,387450
Action, Adventure, Indie, RPG,Burgers,385830
Action, Indie,,,Gunnheim,371510
Adventure, Free to Play, Indie, RPG,the static speaks my name,387860
Action, Adventure, Indie,,Blaster Shooter GunGuy!,391740
Indie, RPG,,,Celestian Tales: Old North,315860
Action, Adventure, Indie, RPG,Wanderlust Adventures,240620
Action, Indie,,,Shadow Blade: Reload,272330
Adventure, Indie, RPG, Strategy,Royal Bounty HD,337210
Action, Indie,,,Call of Tomsk-7,390660
Indie, Strategy,,,We Are Legion,354560
Casual, Strategy,,,12 Labours of Hercules III: Girl Power,360650
Casual, Free to Play, Indie, Simulation,Magical Otoge Ciel,521470
Simulation, Strategy,,,Luxury Hotel Emporium,389680
Action, Indie,,,Putrefaction,378270
Casual, Indie,,,Two Steps Back,370200
Action, Adventure, Indie,,Fitz the Fox,372830
Action, Adventure, Indie,,Spider: Rite of the Shrouded Moon,278420
Action, Indie,,,The Tower Of Elements,377310
Action, Adventure, Indie,,INK,385710
Casual, Indie, Strategy,,President for a Day - Corruption,368780
Casual, Indie,,,Letter Quest: Grimm's Journey Remastered,373970
Adventure, Indie, Simulation, Strategy,Empyrion - Galactic Survival,383120
Indie,,,,Icebound,334260
Indie, Simulation,,,Asphyxia,386990
Adventure, Indie,,,ADventure Lib,374950
RPG,,,,Fairy Fencer F,347830
Action, Adventure, Casual, Indie,Zombie Killtime,380700
Adventure, Indie,,,Adam's Venture Chronicles,362410
Action, Casual, Indie, Strategy,PixelJunk™ Nom Nom Galaxy,226100
Adventure, Indie, RPG,,Caverns of the Snow Witch,324730
Action, Indie,,,Duet,292600
Adventure, Indie,,,Submerged,301860
Action, Adventure, Indie, Strategy,Dead Realm,352460
Indie,,,,Cursed Sight,360550
Action, Adventure, Indie,,Gynophobia,365020
Adventure, Indie, Simulation, Strategy,Cosmonautica,320340
Casual, Indie,,,Job the Leprechaun,386420
Adventure, Indie,,,Dream,229580
Casual, Indie, Strategy,,Mystical,387270
Action, Adventure, Indie,,Damn virgins,357750
Action, Casual, Indie, RPG,Hydraulic Empire,381220
Action, Casual, Indie,,Super Space Meltdown,388500
Action, Indie, Early Access,,Gunjitsu,280010
Casual, Indie,,,Radial Impact,387890
Action, Casual, Indie,,The Deletion,391160
Adventure, Casual, Indie, RPG,Fated Souls,370780
Action, Adventure, Indie,,MANOS,350780
Action, Casual, Indie,,Stellar 2D,391070
Adventure, Indie, RPG,,The Princess' Heart,378830
Casual, Indie,,,Project Druid - 2D Labyrinth Explorer-,388160
Casual, Indie,,,Siege Wars,348340
Action, Adventure, Indie, RPG,Hush,379990
Action, Indie, Racing, Simulation,Absolute Drift,320140
Free to Play, Simulation,,,Mitos.is: The Game,389570
Free to Play, Strategy,,,Magic Duels,316010
Action, Adventure, Indie, RPG,Inferno 2,387280
Adventure, Casual,,,Idol Magical Girl Chiru Chiru Michiru Part 1,377710
Adventure, Casual,,,Idol Magical Girl Chiru Chiru Michiru Part 2,377720
Indie, RPG,,,Machina of the Planet Tree -Planet Ruler-,383960
Action, Casual, Indie,,Collisions,390910
Action, Adventure, Free to Play, Indie,Spooky's Jump Scare Mansion,356670
Action, Indie,,,Galacide,356790
Adventure,,,,King's Quest,345390
RPG, Strategy,,,King of Dragon Pass,352220
Indie, Simulation, Strategy,,The Viceroy,387430
Action, Adventure, Indie, RPG,Kyn,314560
Action, Indie, RPG,,The Swindle,369110
Action, Adventure, RPG,,Legend of Kay Anniversary,313810
Casual, Indie, RPG,,Heart of Ember CH1,382320
Action, Casual,,,Boneless Zombie,383700
Action, Casual, Indie, RPG,Pixel Space,371690
Action, Adventure, Indie,,Stick 'Em Up 2: Paper Adventures,282780
Action, Indie,,,Starchaser: Priestess of the Night Sky,365850
Action, Adventure, Casual,,Funk of Titans,383750
Action, Indie, RPG, Simulation,Zotrix,343280
Casual, Indie, RPG,,Heroes of Legionwood,278590
Action, Adventure, Indie, RPG,Victor Vran ARPG,345180
Action, Casual, Indie, RPG,Microcosmum: survival of cells,386260
Adventure, Indie,,,Cradle,361550
Adventure,,,,Blues and Bullets,378660
Action, Adventure,,,Olympia Rising,295910
Action, Adventure,,,Way of the Samurai 4,312780
Action, Casual, Indie, Strategy,Island Defense,375850
Action, Indie, Strategy,,Five Nights at Freddy's 4,388090
Action, Indie, RPG, Early Access,Dungeon League,362310
Action, Indie,,,RETSNOM,382920
Adventure, Casual,,,9 Clues 2: The Ward,369420
Action, Indie,,,Zenzizenzic,327500
Action, Indie,,,FEIST,327060
Action, Indie,,,Battle For The Sun,385700
Action, Strategy,,,Battle of Empires : 1914-1918,316430
Adventure, Indie,,,Through Abandoned,389270
Action, Adventure, Indie,,SUPER DISTRO,364690
Action, Indie,,,Nandeyanen!? - The 1st Sûtra,386090
Casual, Indie, Strategy,,Power of Love,368710
Action, Adventure, Indie,,TEMBO THE BADASS ELEPHANT,341870
Casual, Indie,,,WORLD END ECONOMiCA episode.02,368160
Action, Indie,,,Diadra Empty,284220
Action, Adventure, Indie,,Cast of the Seven Godsends - Redux,373360
Action, Indie, RPG, Strategy,Breach & Clear: Deadline Rebirth (2016),310890
Indie, Simulation,,,TIS-100,370360
Action, Free to Play, Indie, Early Access,Pixel Fodder,386600
Indie,,,,Super Hipster Lumberjack,388340
Action, Adventure, Casual, Indie,"Once Bitten, Twice Dead!",360590
Action, Indie,,,Vortex,383530
Adventure, Indie, RPG, Simulation,Interstellaria,280360
Action, Adventure, Free to Play, Indie,Aberoth,354200
Indie, RPG,,,Champion of the Gods,386520
Adventure, Indie,,,Brighter Day,388730
Action,,,,Vampire of the Sands,386160
Indie, RPG,,,Lethal RPG: War,385590
Action, Casual, Free to Play, Strategy,CroNix,343630
Action, Adventure, Indie, RPG,Super Dungeon Run,382480
Action, Indie,,,Cosmic Rocket Defender,385630
Action, Adventure, Casual, Indie,No Time To Explain Remastered,368730
Action, Strategy,,,Executive Assault,331500
Adventure, Casual, Indie,,Stranded In Time,385150
Action, Massively Multiplayer, Racing, RPG,Badland Bandits,378480
Free to Play, Sports,,,Soccer Manager 2015,356370
Action, Indie,,,Biodrone Battle,377290
Action, Indie, Massively Multiplayer,,Choice Chamber,359960
Action, Indie, Strategy,,Worms World Party Remastered,270910
Action, Adventure, Casual, Indie,Assault Corps 2,376120
Adventure, Indie,,,MechaNika,384680
Action, Adventure, Indie,,Luckslinger,358810
Adventure, Indie,,,Squarelands,383560
Adventure, Indie, RPG,,Atonement: Scourge of Time,385070
Action, Indie, Racing,,RC Mini Racers,311820
Action, Adventure, Indie,,Ninjahtic Mind Tricks,387880
Adventure, Indie, RPG, Strategy,Caves of Qud,333640
Action, Adventure, Indie,,Amygdala,369060
Sports,,,,Axis Football 2015,370090
Adventure, Indie, RPG, Strategy,AntharioN,293160
Action, Adventure, Indie,,SEEP Universe,383630
Action, Indie, Racing, Simulation,Jet Racing Extreme,385270
Adventure, Casual,,,Lost Lands: The Four Horsemen,372940
Indie, RPG,,,Guild of Dungeoneering,317820
Indie, Strategy,,,Nomad Fleet,371010
Action, Free to Play, Indie,,Clown House (Palyaço Evi),387970
Action, Adventure, Indie, RPG,Secrets of Grindea,269770
Action, Adventure, Indie, Simulation,Rake,386880
Action, Indie,,,Fighties,362810
Animation &amp; Modeling, Design &amp; Illustration, Education, Software Training,001 Game Creator,347400
Adventure, Indie, Simulation, Strategy,Hack Run ZERO,384890
Indie, Simulation,,,Holy Potatoes! A Weapon Shop?!,363600
Free to Play, RPG, Strategy,,Card Hunter,293260
Adventure, RPG, Strategy,,Contradiction - Spot The Liar!,373390
Action, Adventure, Casual, Indie,Trap Them,375930
Action, Racing,,,Monster Truck Destruction,324760
Action, Adventure, Casual, Indie,Girlfriend Rescue,332400
Adventure, Casual, Indie,,City of Fools,359250
Action, Adventure, Casual, Free to Play,Trove,304050
Action, Adventure, Indie,,Traverser,327520
Racing, Sports,,,F1 2015,286570
Casual, Free to Play, Strategy,,Epic Cards Battle(TCG),381560
Indie,,,,The Language Game,372720
Action, Adventure, Indie, Simulation,The Magic Circle,323380
Action, Indie, RPG, Strategy,The Red Solstice,265590
Action, Indie,,,Cosmophony,370920
Adventure, Indie,,,Replay - VHS is not dead,333490
Action, Indie,,,Clandestinity of Elsie,379320
Action, Indie,,,Super Cyborg,341550
Casual, Free to Play, Indie, Strategy,Battle for Blood - Epic battles within 30 seconds!,384980
Simulation, Sports,,,Cricket Captain 2015,351050
Casual, Indie,,,TIMEframe,340270
Action, Casual, Indie, Simulation,Weapons Genius,385400
Action, Indie, Early Access,,Scraps: Modular Vehicle Combat,350150
Action, Adventure, Casual, Indie,Marble Mayhem: Fragile Ball,370510
Indie, RPG, Strategy,,Lilly and Sasha: Guardian Angels,383520
Action, Indie,,,Yatagarasu Attack on Cataclysm,319280
Action, Indie, Racing, Sports,Rocket League®,252950
Indie, Strategy,,,Star Chronicles: Delta Quadrant,383330
Action, Casual, Indie,,TAKEN,359160
Animation &amp; Modeling, Video Production,,,FaceRig,274920
Action, Adventure, Indie,,Ninjahtic,385230
Indie,,,,Prompt,366590
Indie, RPG,,,Macabre,384950
Simulation, Strategy,,,Crash Dive,365260
Adventure, Casual, Indie, RPG,The Amber Throne,382380
Action, Adventure, Indie,,Vapour,345440
Action, Casual, Free to Play, Massively Multiplayer,Subspace Continuum,352700
Action, Adventure, Casual, Indie,Loot Hero DX,294040
Racing,,,,Unpossible,300400
Indie, Strategy,,,Devouring Stars,354230
Utilities,,,,CPUCores :: Maximize Your FPS,384300
Casual,,,,NotGTAV,369580
Action, Casual, Free to Play, Indie,Heroes of SoulCraft - Arcade MOBA,319570
Casual, Indie,,,Energy Balance,375010
Action, Indie, Simulation,,Vector Thrust,242130
Adventure, Casual, Indie,,Divide By Sheep,252130
Adventure, Indie,,,Anna's Quest,327220
Adventure, Indie, RPG, Strategy,Legends of Eisenwald,246760
Casual, Indie, Strategy,,Scarab Tales,370050
Action, Casual, Indie, RPG,DungeonRift,375550
Action, Indie, Simulation,,The Battle of Sol,282620
Action, Casual, Indie,,Trouble In The Manor,338530
Adventure, Indie, RPG,,Playing History: Vikings,368760
Action, Indie,,,RONIN,274230
Indie,,,,ROGUS - Kingdom of The Lost Souls,366350
Indie, Racing, Simulation, Sports,SHOFER Race Driver,367700
Indie, Simulation,,,Infinifactory,300570
Casual, Indie, Strategy,,Quiplash,351510
Action, Indie, Early Access,,Warriors & Castles,372380
Action, Indie,,,Incandescent,380550
Action, Adventure, Casual, Indie,Yargis - Space Melee,369040
Action, Indie, Strategy,,Beyond Sol,348490
Casual, Indie, Simulation, Strategy,The Sandbox,265810
Action, Indie,,,Don'Yoku,380690
Action, Racing,,,N2O: Nitrous Oxide,364840
Action, Indie,,,SECTOR,366960
Action, Indie, Early Access,,Shark Attack Deathmatch 2,330580
Action, Adventure, Casual, Free to Play,Nomad,378370
Indie, Simulation, Strategy,,Volstead,375760
Action, Casual, Free to Play, Indie,Tap Tap Infinity,380360
Action, Massively Multiplayer, Early Access,,Spy Bugs,366860
Adventure, Casual,,,Lost Lands: Dark Overlord,377450
Action, Adventure, Casual, Indie,Action Alien,382080
Casual, Simulation, Sports,,Fantastic Pinball Thrills,373800
Casual, Indie, RPG, Simulation,Pizza Express,375250
Adventure, Indie, Strategy,,Fort Meow,352070
Action, Indie,,,Streets of Fury EX,350910
Action, Indie,,,Mighty Switch Force! Hyper Drive Edition,366970
Action,,,,Toukiden: Kiwami,363130
Action, Indie, RPG, Simulation,DinoSystem,373750
Action, Casual, Indie,,Dwarven Brawl Bros,367260
Action,,,,METAL SLUG,366250
Casual, Indie,,,Blockwick 2,377660
Action, Casual, Indie,,Sumo Revise,379290
Action, Indie,,,Kings of Kung Fu,316930
Action, Adventure, Free to Play,,Portal Stories: Mel,317400
Adventure, Indie, Massively Multiplayer, RPG,The Black Watchmen,349220
Action, Adventure, Indie, Early Access,Forest Warrior,378590
Indie, Simulation, Strategy,,Lethis - Path of Progress,359230
Adventure, Indie,,,Discouraged Workers,371120
Strategy,,,,Cheats 4 Hire,374450
Casual, Indie, Strategy,,Tomb of Tyrants,340360
Adventure, Indie,,,A-Men 2,294190
Action, Indie,,,Botology,363610
Adventure, Indie, Simulation,,Her Story,368370
Action, Adventure, Indie, RPG,Super Chibi Knight,283080
Casual, Indie, RPG,,Spandex Force: Champion Rising,380560
Action, Adventure, Indie,,Glass Wing,382570
Action, Indie, Simulation, Early Access,Interstellar Rift,363360
Action,,,,Devil May Cry® 4 Special Edition,329050
Action, Adventure, Indie, RPG,Barony,371970
Racing, Simulation, Sports,,MotoGP™15,355130
Action, Free to Play, Indie,,Curse of Mermos,352160
Action, Adventure,,,Batman™: Arkham Knight,208650
Casual, Indie,,,Electric Circuit,360850
Action, Indie,,,Super Star Path,375120
Free to Play, Massively Multiplayer, RPG,,Echo of Soul,290140
Casual,,,,Atlantic Quest Solitaire,379260
Indie,,,,Koala Kids,381870
Casual,,,,Mahjong Pretty Girls Battle : School Girls Edition,379960
Action, Indie,,,Tcheco in the Castle of Lucio,377600
Adventure, Casual, Indie, Simulation,TRIP Steam Edition,341540
Action, Casual, Simulation, Sports,Rugby League Team Manager 2015,367550
Action, Free to Play, Indie, RPG,Eternal Senia,351640
Simulation, Sports,,,Pro Cycling Manager 2015,322850
Adventure, Simulation, Strategy,,Hack RUN,378110
Action, Indie, RPG, Simulation,Masterspace,282860
Action, Casual, Indie, Early Access,Galagan's Island: Reprymian Rising,378850
Strategy,,,,Jurassic Island: The Dinosaur Zoo,378420
Action, Indie,,,Avalanche 2: Super Avalanche,351250
Action, Adventure,,,LEGO® Jurassic World,352400
Action, Free to Play, Indie, Early Access,Shot In The Dark,372820
Adventure, Casual,,,Weird Park Trilogy,372260
Action, Adventure, Indie,,BiT Evolution,342020
Adventure, Indie,,,Kholat,343710
Adventure, Free to Play, Indie,,The Knobbly Crook: Chapter I - The Horse You Sailed In On,378300
Casual, Indie,,,Fox & Flock,377760
Action, Indie,,,NEO AQUARIUM - The King of Crustaceans -,355240
Action, Casual, Indie,,Chicken Invaders 3,377460
Adventure,,,,Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,376780
Adventure,,,,Sherlock Holmes Consulting Detective: The Case of the Mummy's Curse,374010
Adventure,,,,Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess,376790
Casual, Indie, Strategy,,TransPlan,374410
Action, Indie,,,Aero's Quest,367780
Action, Adventure, Indie, Massively Multiplayer,Out of Reach,327090
Indie,,,,Way to Go!,336230
Action, Casual, Indie,,FIREFIGHT RELOADED,397680
Action, Indie, Racing, Simulation,MadOut,352170
Adventure, Indie,,,Sylvio,362860
Action, Adventure, Casual, Indie,Tap Heroes,371570
Action, Indie,,,Monument,376730
Adventure, Casual, Indie,,D4: Dark Dreams Don’t Die -Season One-,358090
Action, Indie,,,Supercharged Robot VULKAISER,349680
Action, Casual, Indie,,Tiki Man,376920
Adventure, Casual, Indie, RPG,16bit Trader,375460
Action, Casual, Indie, Strategy,Mighty Switch Force! Hose It Down!,375310
Action, Adventure, Indie,,Adventures of Pip,303550
Casual, Indie,,,Little Cells,352210
Adventure, Indie, RPG, Early Access,New kind of adventure,375510
Casual, Indie,,,Cave Coaster,371000
Adventure, Simulation, Strategy,,Star Hammer: The Vanguard Prophecy,337680
Indie,,,,The Architect,375420
Action, Indie, Strategy,,The Masterplan,313080
Action, Indie,,,Duck Game,312530
Action, Casual, Indie, RPG,You Must Build A Boat,290890
Action, Casual, Indie,,Spooky Cats,372210
Action,,,,Silicone-2,343690
Casual, Free to Play,,,Bitweb,375220
Indie, Simulation,,,SimpleRockets,343090
Action, Indie,,,ZombieRun,358840
Indie, Simulation, Strategy, Early Access,Stonehearth,253250
Simulation, Strategy,,,RESCUE 2: Everyday Heroes,339210
Adventure, Indie, Strategy,,Rolling Sun,371670
Indie, RPG,,,The Enchanted Cave 2,368610
Action, Adventure, Indie, RPG,Riddled Corpses,369890
Action, Adventure,,,Digger Online,278970
Action, Indie,,,Air Brawl,375600
Action, Indie,,,Butsbal,375330
Casual, Strategy,,,12 Labours of Hercules II: The Cretan Bull,360640
Action, Indie,,,Gunslugs,371890
Indie, RPG, Strategy,,Card Dungeon,361130
Indie, Strategy,,,MASSIVE CHALICE,246110
Action, Indie,,,Hatred,341940
Action, Adventure, RPG, Early Access,Barren Roads,341660
Indie, Simulation, Sports, Strategy,Football Tactics,375530
Strategy,,,,Galaxy Union,365240
Action, Adventure, Indie, Massively Multiplayer,Sirius Online,368720
Action, Casual, Indie,,Diamond Deeps,367800
Action, Casual, Indie, Racing,Organ Biker,365310
Action, Indie, Simulation,,stratO,341680
Action, Casual, Indie,,Scribble Space,351450
Casual, Free to Play, Massively Multiplayer, Simulation,The Four Kings Casino and Slots,260430
Action, Casual, Indie, RPG,SoulCraft,369180
Action, Adventure, Indie, RPG,Waste Walkers,371100
Action, Adventure, Casual, Indie,Sparkle 2,370550
Action, Adventure, RPG, Early Access,Avenging Angel,367240
Indie, Simulation,,,This Starry Midnight We Make,320090
Adventure, Indie, RPG,,Agapan,344260
Adventure, Casual, Indie, Simulation,Gaokao.Love.100Days,347620
Racing, Simulation, Early Access,,BeamNG.drive,284160
Indie, Simulation,,,Lunch Truck Tycoon,375180
Adventure, Casual,,,The Fruit of Grisaia,345610
Indie, Simulation, Strategy,,Rebuild 3: Gangs of Deadsville,257170
Indie,,,,Alter World,357280
Adventure, Casual, Indie,,The Silent Age,352520
Action, Indie,,,Tiamat X,343340
Adventure, Casual, Indie, RPG,Pixel Dungeon,365900
RPG, Strategy,,,Hyperdimension Neptunia Re;Birth2: Sisters Generation / 超次次元ゲイム ネプテューヌRe;Birth2,351710
Action, Indie, Racing,,The Next Penelope,332250
Action, Casual, Indie,,Arkhelom 3D,373670
Action, Indie,,,Horizon Shift,326120
Adventure, Indie,,,Pillar,371900
Casual, Indie,,,Intergalactic Bubbles,351490
Casual, Simulation, Sports,,3D MiniGolf,362830
Action, Casual, Indie, Racing,Crash Drive 2,343440
Adventure,,,,Airport Madness: World Edition,369290
Indie,,,,Chip's Challenge 1,346850
Adventure, Indie,,,Subject 13,322970
Action, Indie,,,Star Horizon,352960
Action,,,,Kung Fury: Street Rage,373180
Adventure, Casual,,,Sister’s Secrecy: Arcanum Bloodlines - Premium Edition,373870
Action, Indie,,,Flame Over,345080
